name,id,classification,mass,year,latitude,longitude
Daraj 113,6572,H4,226.0,1986.0,29.412779999999998,11.953330000000001
Daraj 115,6574,H6,417.0,1986.0,29.378059999999998,11.88667
Daraj 116,6575,L5/6,2300.0,1986.0,29.50944,11.80611
Daraj 118,6577,H5,570.0,1986.0,29.58333,11.78333
Daraj 119,6578,L4,418.0,1986.0,29.58333,11.78333
Daraj 120,6579,H5,231.0,1986.0,29.58333,11.78333
Daraj 121,6580,H3,304.0,1986.0,29.506390000000003,11.498610000000001
Daraj 125,6583,H5,405.0,1986.0,29.628890000000002,11.78778
Daraj 127,6584,H5,242.0,1986.0,29.600279999999998,12.23889
Daraj 128,6585,L6,234.0,1986.0,29.328059999999997,11.78222
Daraj 130,6586,H4,483.0,1986.0,29.302220000000002,11.91639
Daraj 131,6587,LL6,151.0,1986.0,29.304440000000003,11.90722
Daraj 132,6588,H6,475.0,1986.0,29.363059999999997,11.99667
Daraj 133,6589,H4,313.0,1986.0,29.53333,12.26667
Daraj 135,6590,H5,278.0,1986.0,29.633329999999997,11.73333
Daraj 136,6591,H5,341.0,1986.0,29.58333,11.78333
Daraj 137,6592,H4,228.0,1986.0,29.58333,11.78333
Daraj 139,6594,H5,244.0,1986.0,29.58333,11.78333
Daraj 143,6598,H4,374.0,1986.0,29.58333,11.78333
Daraj 144,6599,L6,657.0,1986.0,29.616670000000003,11.75
Daraj 145,6600,H6,3354.0,2000.0,29.64528,11.664719999999999
Daraj 146,6601,H5,4553.0,2000.0,29.627779999999998,11.7025
Darinskoe,6602,"Iron, IIC",11200.0,1984.0,51.41667,51.96667
David Glacier 01001,6605,L6,134.1,2001.0,-75.68139000000001,155.45306000000002
David Glacier 92301,6607,LL5,108.7,1992.0,-75.31667,162.0
Davis Mountains,6615,"Iron, IIIAB",689000.0,1903.0,30.75,-104.25
Davy (a),6616,L4,50600.0,1940.0,29.1,-97.6
Davy (b),6617,H4,3770.0,1981.0,29.008329999999997,-97.70555999999999
Dawn (a),6618,H6,7682.0,1981.0,34.86,-102.12
Dawn (b),6619,H4/5,257.6,1981.0,34.86,-102.12
Dayton,6620,"Iron, IAB-sLH",26300.0,1892.0,39.75,-84.16667
De Hoek,6622,"Iron, ungrouped",20930.0,1960.0,-29.383329999999997,23.1
De Kalb,6623,H,566.0,1969.0,39.59167,-94.92194
De Nova,6624,L6,12700.0,1940.0,39.85,-102.95
Deakin 001,6625,Chondrite-ung,109.5,1978.0,-30.883329999999997,128.96667
Deakin 004,6628,H4,127.9,1986.0,-30.47,128.745
Deakin 006,6630,H4/5,274.0,1989.0,-30.58333,128.66666999999998
Deakin 007,6631,H6,1060.0,1989.0,-30.16667,128.66666999999998
Deakin 009,6633,H5,150.0,1991.0,-30.73333,128.91666999999998
Deakin 010,55718,Eucrite-mmict,438.0,1988.0,-30.573,128.56367
Deán Funes,6635,H5,9260.0,1977.0,-30.433329999999998,-64.2
Deelfontein,6636,"Iron, IAB-MG",28000.0,1932.0,-30.183329999999998,23.26667
Deep Springs,6637,"Iron, ungrouped",11500.0,1846.0,36.5,-79.75
Dehesa,6638,"Iron, ungrouped",280.0,1866.0,-33.5,-70.5
Del Rio,6639,"Iron, IIF",3596.0,1965.0,29.366670000000003,-100.96667
Delaware,6640,L4,8346.0,1972.0,35.28333,-93.5
Delegate,6641,"Iron, IIIAB-an",27700.0,1904.0,-37.0,149.03333
Delphos (a),6645,L4,1244.7,1968.0,34.08333,-103.525
Delphos (b),6646,OC,548.0,1968.0,34.09,-103.61166999999999
Delphos (c),6647,L5,885.0,1977.0,34.05,-103.63333
Delphos (d),6648,H5,276.0,1969.0,34.05,-103.55
Deming,55792,H5,784.0,2009.0,32.22548,-107.90458999999998
Dengli,6650,H3.8,243.5,1976.0,39.06667,58.86666999999999
Denman 004,6654,L6,113.0,1991.0,-30.60217,129.96667
Densmore (1879),6656,L6,37200.0,1879.0,39.65,-99.68333
Densmore (1950),6657,H6,11300.0,1950.0,39.56583,-99.64721999999999
Denton County,6659,"Iron, IIIAB",5400.0,1856.0,33.0,-97.0
Denver City,6661,"Iron, ungrouped",26100.0,1975.0,33.07139,-102.80028
Deport,6662,"Iron, IAB-sLL",15000.0,1926.0,33.51667,-95.3
Deport (a),6663,H4,604.0,1944.0,33.51667,-95.3
Dermbach,6665,"Iron, ungrouped",1500.0,1924.0,50.71667,10.11667
Derrick Peak 00200,6666,"Iron, IIAB",10000.0,2000.0,-80.06667,156.38333
Derrick Peak 00201,6667,"Iron, IIAB",2689.4,2000.0,-80.06667,156.38333
Derrick Peak 88017,6668,"Iron, IIAB",63000.0,1988.0,-80.06667,156.38333
Derrick Peak 88018,6669,"Iron, IIAB",4000.0,1988.0,-80.06667,156.38333
Derrick Peak 88019,6670,"Iron, IIAB",1700.0,1988.0,-80.06667,156.38333
Derrick Peak 88020,6671,"Iron, IIAB",416.0,1988.0,-80.06667,156.38333
Derrick Peak 88021,6672,"Iron, IIAB",662.0,1988.0,-80.06667,156.38333
Derrick Peak 88022,6673,"Iron, IIAB",110.0,1988.0,-80.06667,156.38333
Derrick Peak 88024,6675,"Iron, IIAB",292.0,1988.0,-80.06667,156.38333
Derrick Peak 88025,6676,"Iron, IIAB",1797.0,1988.0,-80.06667,156.38333
Derrick Peak A78001,6677,"Iron, IIAB",15200.0,1978.0,-80.06667,156.38333
Derrick Peak A78002,6678,"Iron, IIAB",7188.0,1978.0,-80.06667,156.38333
Derrick Peak A78003,6679,"Iron, IIAB",144.2,1978.0,-80.06667,156.38333
Derrick Peak A78004,6680,"Iron, IIAB",133.6,1978.0,-80.06667,156.38333
Derrick Peak A78005,6681,"Iron, IIAB",18600.0,1978.0,-80.06667,156.38333
Derrick Peak A78006,6682,"Iron, IIAB",389.3,1978.0,-80.06667,156.38333
Derrick Peak A78007,6683,"Iron, IIAB",11800.0,1978.0,-80.06667,156.38333
Derrick Peak A78008,6684,"Iron, IIAB",59400.0,1978.0,-80.06667,156.38333
Derrick Peak A78009,6685,"Iron, IIAB",138100.0,1978.0,-80.06667,156.38333
Derrick Peak A78011,6687,"Iron, IIAB",31800.0,1978.0,-80.06667,156.38333
Derrick Peak A78012,6688,"Iron, IIAB",26000.0,1978.0,-80.06667,156.38333
Derrick Peak A78013,6689,"Iron, IIAB",10600.0,1978.0,-80.06667,156.38333
Derrick Peak A78014,6690,"Iron, IIAB",2250.0,1978.0,-80.06667,156.38333
Derrick Peak A78015,6691,"Iron, IIAB",1260.0,1978.0,-80.06667,156.38333
Derrick Peak A78016,6692,"Iron, IIAB",750.0,1978.0,-80.06667,156.38333
Dexter,6697,"Iron, IIIAB",1724.0,1889.0,33.81667,-97.0
Dhofar 004,6703,H5,163.0,1999.0,18.42833,54.05333
Dhofar 005,6704,L6,125500.0,2000.0,18.16667,54.166669999999996
Dhofar 006,6705,L5,364.5,1999.0,18.13167,54.10833
Dhofar 007,6706,Eucrite-cm,21270.0,1999.0,18.335,54.18167
Dhofar 008,6707,L3.3,2200.0,1999.0,18.34167,54.18833000000001
Dhofar 009,6708,L6,2102.0,1999.0,18.281670000000002,54.11
Dhofar 010,6709,H6,3527.6,1999.0,18.33833,54.198330000000006
Dhofar 011,6710,LL7,150.0,1999.0,18.345,54.198330000000006
Dhofar 012,6711,L4,4472.0,2000.0,18.35833,54.23333
Dhofar 013,6712,H4,1070.0,2000.0,18.366670000000003,54.23667
Dhofar 014,6713,LL7,414.0,2000.0,18.24333,54.14167
Dhofar 015,6714,CK3,184.0,2000.0,18.64333,54.43
Dhofar 017,6716,H4,1736.0,2000.0,18.16,54.13833
Dhofar 018,6717,Howardite,833.0,2000.0,18.30167,54.153330000000004
Dhofar 019,6718,Martian (shergottite),1056.0,2000.0,18.315,54.14833
Dhofar 020,6719,H4/5,256000.0,2000.0,19.03333,54.51667
Dhofar 021,6720,H5/6,2534.0,2000.0,18.15333,54.17833
Dhofar 022,6721,H3.9,110.0,2000.0,19.02833,54.49166999999999
Dhofar 023,6722,H5,118.0,2000.0,19.075,54.5
Dhofar 024,6723,H3.9,164.0,2000.0,19.06167,54.55333
Dhofar 025,6724,Lunar (anorth),751.0,2000.0,18.40333,54.151669999999996
Dhofar 026,6725,Lunar (anorth),148.0,2000.0,18.226670000000002,54.11167
Dhofar 027,6726,L6,623.0,1999.0,19.26333,54.72067
Dhofar 029,6728,H6,2792.0,1999.0,19.1005,54.8235
Dhofar 030,6729,H6,255.0,1999.0,19.115,54.8235
Dhofar 031,6730,L6,444.0,1999.0,19.11917,54.81
Dhofar 032,6731,L6,4002.0,1999.0,19.122,54.794669999999996
Dhofar 033,6732,L5,218.0,1999.0,19.16933,54.70316999999999
Dhofar 035,6734,H6,326.0,1999.0,19.16333,54.636669999999995
Dhofar 036,6735,L6,1587.0,1999.0,19.1275,54.8145
Dhofar 037,6736,H5,1024.0,1999.0,19.11733,54.79683000000001
Dhofar 038,6737,H5,126.0,1999.0,19.11167,54.8195
Dhofar 039,6738,H6,111.0,1999.0,19.115,54.82366999999999
Dhofar 040,6739,H6,147.0,1999.0,19.11833,54.827830000000006
Dhofar 041,6740,H5,2356.0,1999.0,19.10067,54.82
Dhofar 042,6741,L6,148.0,1999.0,19.102,54.81867
Dhofar 043,6742,H5,1491.0,1999.0,19.10533,54.812830000000005
Dhofar 044,6743,L5,784.0,1999.0,19.119329999999998,54.795
Dhofar 045,6744,H6,264.0,1999.0,19.129,54.78617
Dhofar 046,6745,H4,1177.0,1999.0,19.1575,54.819669999999995
Dhofar 047,6746,L5/6,102.0,1999.0,19.221829999999997,54.69266999999999
Dhofar 048,6747,H5,203.0,1999.0,19.1495,54.7555
Dhofar 049,6748,L4/5,2164.0,1999.0,19.176,54.845330000000004
Dhofar 050,6749,L5,300.0,1999.0,19.176,54.876830000000005
Dhofar 052,6751,L6,108.0,1999.0,19.15633,54.824169999999995
Dhofar 054,6753,H4,985.0,1999.0,19.14217,54.78683
Dhofar 055,6754,Eucrite,235.0,1999.0,19.14767,54.77633
Dhofar 057,6756,L6,4588.0,1999.0,19.16217,54.7665
Dhofar 058,6757,H4,8852.0,1999.0,19.17067,54.75966999999999
Dhofar 059,6758,L6,495.0,1999.0,19.201829999999998,54.7385
Dhofar 061,6760,L5,186.0,1999.0,19.17817,54.875
Dhofar 062,6761,L4/5,275.0,1999.0,19.17833,54.874
Dhofar 063,6762,H5,160.0,1999.0,19.17867,54.87416999999999
Dhofar 065,6764,H5,565.0,1999.0,19.11717,54.826
Dhofar 066,6765,H5/6,1001.0,1999.0,19.18467,54.6725
Dhofar 067,6766,H4,229.0,1999.0,19.182170000000003,54.6445
Dhofar 068,6767,L6,250.0,1999.0,19.194670000000002,54.58133
Dhofar 069,6768,H4,10083.0,1999.0,19.15867,54.731
Dhofar 071,6770,L6,135.0,1999.0,19.15367,54.853669999999994
Dhofar 072,6771,H5,112.0,1999.0,19.157329999999998,54.8665
Dhofar 073,6772,H5,161.0,1999.0,19.148670000000003,54.84733000000001
Dhofar 074,6773,H4,2005.0,1999.0,19.167170000000002,54.781
Dhofar 076,6775,H6,2876.0,1999.0,19.217670000000002,54.567330000000005
Dhofar 077,6776,H4,580.0,1999.0,19.16017,54.8035
Dhofar 079,6778,H3,130.0,1999.0,19.183670000000003,54.75317
Dhofar 080,6779,H4,112.0,1999.0,19.2375,54.72
Dhofar 081,6780,Lunar (anorth),174.0,1999.0,19.322,54.782669999999996
Dhofar 083,6782,L4,192.0,1999.0,19.2465,54.66783
Dhofar 086,6785,H4,664.0,1999.0,19.232329999999997,54.81117
Dhofar 087,6786,L6,340.0,1999.0,19.29467,54.711169999999996
Dhofar 089,6788,H6,152.0,1999.0,19.223670000000002,54.811
Dhofar 090,6789,H4,690.0,1999.0,18.26117,54.324830000000006
Dhofar 091,6790,H5,946.0,1999.0,18.32967,54.4805
Dhofar 093,6792,L6,220.0,1999.0,18.6425,54.542
Dhofar 094,6793,L5,4395.0,1999.0,18.665,54.566669999999995
Dhofar 095,6794,H3,1095.0,1999.0,18.679170000000003,54.587830000000004
Dhofar 096,6795,L5,640.0,1999.0,18.66517,54.5635
Dhofar 098,6797,H5,1185.0,1999.0,18.755,54.50833000000001
Dhofar 099,6798,L5,504.0,1999.0,18.857,54.485330000000005
Dhofar 100,6799,L5,2551.0,1999.0,18.909670000000002,54.4765
Dhofar 1000,6800,H4,527.35,1998.0,18.487779999999997,54.18085
Dhofar 1001,6801,L6,606.97,1998.0,18.555770000000003,54.000769999999996
Dhofar 1004,6804,H3,113.68,2001.0,19.0448,54.507380000000005
Dhofar 1006,6806,L6,155.67,2002.0,18.54293,54.00107
Dhofar 1009,6809,L4,334.23,2003.0,18.5539,54.01315
Dhofar 101,6810,L6,386.0,1999.0,18.9225,54.4745
Dhofar 1010,6811,H4,2298.4,2002.0,18.554170000000003,54.00253000000001
Dhofar 1011,6812,L3,292.8,2002.0,18.554779999999997,54.042719999999996
Dhofar 1012,6813,L6,144.87,2002.0,18.554920000000003,54.0293
Dhofar 1013,6814,L4,194.05,2003.0,18.5552,54.015719999999995
Dhofar 1014,6815,L4,298.27,2002.0,18.556729999999998,54.00083000000001
Dhofar 1016,6817,L5,125.21,2003.0,18.559420000000003,54.04513000000001
Dhofar 1017,6818,H4,273.3,2002.0,19.17203,54.794619999999995
Dhofar 1018,6819,H5,506.0,2001.0,18.715220000000002,54.37633
Dhofar 1019,6820,H5/6,194.0,2001.0,18.726029999999998,54.37865
Dhofar 102,6821,L6,394.0,1999.0,18.92967,54.471169999999994
Dhofar 1020,6822,H6,105.0,2001.0,18.736929999999997,54.47906999999999
Dhofar 1022,6824,H(L)3-an,271.0,2001.0,19.249679999999998,54.65495
Dhofar 1024,6826,H5/6,1173.0,2002.0,19.306179999999998,54.494780000000006
Dhofar 1026,6828,H6,10500.0,2003.0,18.65952,54.2463
Dhofar 1027,6829,H5/6,14944.0,2003.0,18.66003,54.24553
Dhofar 1028,6830,L5,183.1,2003.0,18.65695,54.238730000000004
Dhofar 1029,6831,H5,2516.2,2003.0,18.39818,54.078419999999994
Dhofar 103,6832,L4,188.0,1999.0,18.97917,54.4645
Dhofar 1030,6833,H5,281.1,2003.0,19.332629999999998,54.77822
Dhofar 1031,6834,L5,492.6,2003.0,19.33503,54.79091999999999
Dhofar 1034,6837,L6,489.8,2003.0,19.31025,54.75487
Dhofar 1035,6838,H(L)3,420.1,2003.0,18.69942,54.2651
Dhofar 1038,6841,L6,886.2,2003.0,19.30455,54.631569999999996
Dhofar 1039,6842,H6,296.0,2000.0,18.33045,54.5268
Dhofar 104,6843,L6,654.0,1999.0,19.29467,54.71317
Dhofar 1040,6844,H5,361.0,2000.0,18.7864,54.62955
Dhofar 1041,6845,H6,215.0,2000.0,18.86395,54.64277
Dhofar 1042,6846,H6,332.0,2000.0,18.938679999999998,54.74035
Dhofar 1043,6847,H4/5,205.0,2000.0,18.91903,54.71077
Dhofar 1044,6848,L5/6,208.0,2000.0,18.86492,54.64965
Dhofar 1045,6849,H5/6,170.0,2000.0,18.81953,54.6138
Dhofar 1046,6850,H5/6,248.0,2000.0,18.85485,54.64018000000001
Dhofar 1047,6851,H4/5,296.0,2000.0,18.79307,54.627280000000006
Dhofar 1048,6852,H5/6,267.0,2000.0,18.71705,54.702
Dhofar 1049,6853,L5,121.0,2000.0,18.92632,54.7017
Dhofar 105,6854,H5,2984.0,1999.0,19.33517,54.791830000000004
Dhofar 1055,6860,H4/5,114.0,2000.0,18.97162,54.69286999999999
Dhofar 1059,6864,L5/6,149.0,2000.0,18.85235,54.6488
Dhofar 106,6865,H6,725.0,2000.0,19.173,54.757830000000006
Dhofar 1060,6866,H5,195.0,2000.0,19.00248,54.53836999999999
Dhofar 1064,6870,L6,105.0,2000.0,18.86328,54.679930000000006
Dhofar 1065,6871,H5,753.0,2000.0,18.87373,54.58605
Dhofar 1066,6872,H5/6,305.0,2000.0,18.85002,54.622119999999995
Dhofar 1069,6875,LL5,182.0,2000.0,18.950670000000002,54.752
Dhofar 1070,6877,H6,308.0,2000.0,19.008670000000002,54.769619999999996
Dhofar 1071,6878,L6,4180.0,2000.0,18.85395,54.64743000000001
Dhofar 1072,6879,LL6,680.5,2000.0,18.85807,54.6433
Dhofar 1074,6881,H5,1150.0,2001.0,18.73953,54.19546999999999
Dhofar 1076,6883,H3-5,243.0,2001.0,18.73805,54.19367
Dhofar 1077,6884,L5/6,118.9,2001.0,18.73048,54.18233000000001
Dhofar 1079,6886,H4/5,2132.0,2001.0,18.74372,54.200469999999996
Dhofar 108,6887,L4/5,913.0,2000.0,18.874,54.26817
Dhofar 1080,6888,H3,127.2,2001.0,18.74065,54.1997
Dhofar 1081,6889,L5,833.0,2001.0,18.744979999999998,54.198
Dhofar 1082,6890,H4/5,2493.5,2001.0,18.74215,54.1942
Dhofar 1083,6891,L6,257.8,2001.0,18.73882,54.194869999999995
Dhofar 1085,6893,Lunar (anorth),197.0,2003.0,19.3281,54.77718
Dhofar 1088,33792,L~6,470.0,2004.0,18.15363,54.105619999999995
Dhofar 109,6894,L6,2209.0,2000.0,18.7385,54.47817
Dhofar 110,6895,H6,1287.0,2000.0,18.43683,54.45483
Dhofar 1103,33807,H4,316.0,2004.0,19.091944,54.805556
Dhofar 111,6896,L5,114.0,2000.0,18.1575,54.09333
Dhofar 1113,30503,H3,702.0,2004.0,18.14217,54.096830000000004
Dhofar 112,6897,L6,201.0,2000.0,18.178,54.10467
Dhofar 1127,33830,LL6,173.0,2005.0,19.200667000000003,54.90841700000001
Dhofar 1128,33831,Ureilite,186.0,2005.0,19.194833,54.918417000000005
Dhofar 113,6898,L6,356.0,2000.0,18.1915,54.1125
Dhofar 1130,33833,H4,3420.0,2005.0,19.223306,54.935778000000006
Dhofar 1131,33834,LL4,661.0,2005.0,19.229083,54.923111
Dhofar 1136,33839,H5,356.0,2005.0,19.274778,54.672971999999994
Dhofar 1139,33842,LL6,445.0,2005.0,19.191694000000002,54.639389
Dhofar 114,6899,L6,184.0,2000.0,18.37933,54.2275
Dhofar 1144,33847,LL5,328.0,2005.0,19.191222,54.671556
Dhofar 1148,33851,L4,426.0,2005.0,19.190417,54.957193999999994
Dhofar 115,6900,H4,487.0,2000.0,18.60833,54.551669999999994
Dhofar 1154,33857,LL6,952.0,2005.0,18.741611,54.26175
Dhofar 1156,33859,H4,108.0,2005.0,18.751639,54.352361
Dhofar 116,6901,L5,403.0,2000.0,18.7435,54.5795
Dhofar 117,6902,H5,385.0,2000.0,18.70117,54.196830000000006
Dhofar 1170,33873,Ureilite,501.0,2005.0,19.218110999999997,54.91741700000001
Dhofar 1176,33879,LL4,849.0,2005.0,18.741611,54.26175
Dhofar 1178,33881,LL4,732.0,2005.0,18.86975,54.840111
Dhofar 118,6903,H6,598.0,2000.0,18.7385,54.267830000000004
Dhofar 1180,33883,Lunar,115.2,2005.0,18.91444,54.345
Dhofar 1181,33884,H5,1812.0,2005.0,18.745694,54.26716700000001
Dhofar 119,6904,L5,586.0,2000.0,18.87633,54.476
Dhofar 1191,30505,L5,174.0,2003.0,19.34,54.746669999999995
Dhofar 1194,30508,H4,124.0,2004.0,19.01677,54.366369999999996
Dhofar 1195,30509,H5,650.0,2004.0,19.0315,54.3735
Dhofar 1196,30510,L6,422.0,2004.0,18.96077,54.377069999999996
Dhofar 120,6905,H4,240.0,2000.0,18.978170000000002,54.61666999999999
Dhofar 121,6906,L6,220.0,2000.0,18.982670000000002,54.62183
Dhofar 122,6907,L6,1556.0,2000.0,18.9855,54.624669999999995
Dhofar 1226,33918,L5,1040.0,2005.0,18.688528,54.326528
Dhofar 123,6908,H6,1159.0,2000.0,19.0145,54.604330000000004
Dhofar 1232,33924,H4,1088.0,2005.0,18.895667,54.34355600000001
Dhofar 1243,33935,LL4,2510.0,2005.0,18.875860999999997,54.472611
Dhofar 125,6910,Acapulcoite,2697.0,2000.0,18.98667,54.6005
Dhofar 1250,33942,L3.8,142.0,2005.0,18.534527999999998,54.167889
Dhofar 1251,33943,LL6,1905.0,2005.0,18.56925,54.195389
Dhofar 126,6911,LL6,132.0,2000.0,19.14367,54.837830000000004
Dhofar 1261,33953,LL6,445.6,2005.0,18.733472,54.515083
Dhofar 127,6912,H4,1349.0,2000.0,19.29133,54.8345
Dhofar 1272,33964,LL4,1883.0,2005.0,18.682806,54.285778
Dhofar 1275,30515,L7,4999.0,2003.0,18.82852,54.63956999999999
Dhofar 1278,34497,H6,117.0,2005.0,19.326810000000002,54.76439
Dhofar 1279,34498,L6,1588.0,2005.0,18.251170000000002,54.19821999999999
Dhofar 1280,34499,H6,4473.0,2005.0,18.27717,54.255469999999995
Dhofar 1281,34500,L6,140.0,2005.0,18.21947,54.30514
Dhofar 1282,34501,L5,582.0,2005.0,18.552,54.00216999999999
Dhofar 1283,34502,L5,502.0,2005.0,18.55392,54.019580000000005
Dhofar 1284,34503,L5/6,558.0,2005.0,18.532,54.03436
Dhofar 1285,34494,Ureilite,406.0,2002.0,19.3025,54.555
Dhofar 1286,34495,Eucrite-pmict,898.0,2005.0,18.42632,54.42865
Dhofar 1288,34504,H5,43600.0,2004.0,18.27833,54.285
Dhofar 1289,34505,L4,37000.0,2004.0,18.633329999999997,54.42167
Dhofar 129,6914,L6,1240.0,2000.0,19.29583,54.73183
Dhofar 1290,34506,LL4,1211.3,2004.0,18.57,54.42333000000001
Dhofar 1297,34513,H5,184.0,2001.0,19.14,54.77
Dhofar 130,6915,L5,206.0,2000.0,19.1795,54.887330000000006
Dhofar 1303,34519,Ureilite,404.0,2002.0,19.3025,54.555
Dhofar 1306,34522,L4,104.0,2004.0,18.34495,54.25875
Dhofar 1308,34524,H5,192.0,2004.0,18.72992,54.37463
Dhofar 1309,34525,H4,204.0,2004.0,19.29105,54.5635
Dhofar 131,6916,H5/6,9680.0,2000.0,19.136,54.822669999999995
Dhofar 1313,34529,H6,154.0,2004.0,18.81833,54.455
Dhofar 1314,34530,H5,104.0,2004.0,19.296670000000002,54.56833
Dhofar 132,6917,Ureilite,5010.0,2000.0,19.15,54.58067
Dhofar 133,6918,L4,224.0,2000.0,19.072,54.65266999999999
Dhofar 134,6919,H6,868.0,2000.0,19.049,54.583
Dhofar 135,6920,H4,1495.0,2000.0,18.33233,54.2615
Dhofar 136,6921,L6,324.0,2000.0,18.70117,54.29083000000001
Dhofar 137,6922,L6,236.0,2000.0,19.30133,54.82366999999999
Dhofar 138,6923,L6,5640.0,2000.0,18.311329999999998,54.369330000000005
Dhofar 139,6924,L6,1815.0,2000.0,18.337670000000003,54.452169999999995
Dhofar 140,6925,L5,3170.0,2000.0,18.335829999999998,54.512
Dhofar 1400,35490,L6,315.5,2003.0,19.195,54.59593
Dhofar 1409,35497,L~5,128.96,2001.0,19.14145,54.8788
Dhofar 141,6926,LL4,160.0,2000.0,18.3575,54.3535
Dhofar 142,6927,L4,1835.0,2000.0,18.38233,54.236169999999994
Dhofar 1421,35509,H~5,110.8,2001.0,19.15725,54.716519999999996
Dhofar 1425,35513,H~6,106.63,2001.0,19.200770000000002,54.785030000000006
Dhofar 1426,35514,H~5,42850.0,2001.0,19.173,54.704069999999994
Dhofar 1428,35415,Lunar,213.0,2006.0,18.89067,54.339330000000004
Dhofar 143,6928,H5,1785.0,2000.0,18.412,54.16783
Dhofar 1430,45834,CK3,134.0,2006.0,18.56944,54.24
Dhofar 1431,45835,LL6,189.0,2006.0,18.58833,54.218059999999994
Dhofar 1433,45837,H5,44790.0,2006.0,18.433329999999998,54.1
Dhofar 1437,48540,H5,324.0,2003.0,18.92667,54.566669999999995
Dhofar 1439,47354,Eucrite-mmict,5132.0,2003.0,18.58333,54.455
Dhofar 144,6929,H5,630.0,2000.0,18.415329999999997,54.18233000000001
Dhofar 1441,48543,Achondrite-ung,267.8,2003.0,18.436,54.483830000000005
Dhofar 1442,48544,Lunar,106.5,2005.0,19.29167,54.573330000000006
Dhofar 1445,51594,LL5,442.0,2003.0,19.436970000000002,54.70665
Dhofar 1446,51595,H5,198.9,2003.0,19.4514,54.6524
Dhofar 1448,51597,L~6,3110.0,2002.0,19.35,54.8
Dhofar 1449,51710,L/LL~6,1959.0,2002.0,19.23,54.88
Dhofar 145,6930,H5,666.0,2000.0,18.404,54.2415
Dhofar 1451,51599,H~5,570.0,2008.0,19.21303,54.62076999999999
Dhofar 1452,51600,L~6,163.0,2008.0,19.01602,54.367830000000005
Dhofar 1453,51711,L/LL~5,402.4,2008.0,18.99865,54.39382
Dhofar 1455,51601,LL5,488.9,2008.0,18.97655,54.403819999999996
Dhofar 1458,51604,L~5,428.0,2008.0,18.99225,54.41775
Dhofar 146,6931,L6,8795.0,2000.0,18.34367,54.41567
Dhofar 1462,55271,L~4,400.8,2008.0,18.34955,54.250130000000006
Dhofar 1465,51608,L~6,236.6,2008.0,18.56905,54.171130000000005
Dhofar 1466,51609,L~6,268.0,2008.0,18.571279999999998,54.17105
Dhofar 1467,51610,L~5,1305.1,2008.0,18.56615,54.15795
Dhofar 1469,51612,L~6,110.0,2008.0,18.561770000000003,54.172169999999994
Dhofar 147,6932,L4,200.0,2000.0,18.43583,54.2355
Dhofar 1471,51614,H~5,760.0,2008.0,18.566679999999998,54.16038
Dhofar 1472,51615,LL6,1064.1,2008.0,18.57433,54.14937
Dhofar 1473,51713,L/LL~6,131.2,2008.0,18.60507,54.16885
Dhofar 1474,53786,L~6,388.7,2008.0,18.610570000000003,54.17155
Dhofar 1475,51616,L~6,1039.2,2008.0,18.6031,54.17775
Dhofar 1479,48956,H5/6,132.0,2003.0,18.2025,54.051669999999994
Dhofar 148,6933,L6,5432.0,2000.0,18.32167,54.481
Dhofar 149,6934,L4,216.0,2000.0,18.3165,54.31933000000001
Dhofar 1490,51053,H5-6,309.0,2008.0,18.797829999999998,54.40436999999999
Dhofar 1491,51591,L4-6,256.0,2008.0,18.74325,54.3769
Dhofar 1492,51565,H3,510.0,2008.0,18.77583,54.454330000000006
Dhofar 1493,51054,L6,14000.0,2008.0,18.673779999999997,54.45016999999999
Dhofar 1494,51055,H4,1400.0,2008.0,18.68517,54.44203
Dhofar 1495,51056,L4,2300.0,2008.0,18.66703,54.43487
Dhofar 1496,51572,LL(L)3,1000.0,2008.0,18.68712,54.42
Dhofar 1497,51566,L3-5,1856.0,2008.0,18.731679999999997,54.39702
Dhofar 150,6935,H4,356.0,2000.0,19.24633,54.706669999999995
Dhofar 1500,53789,L~6,2448.0,2009.0,19.182579999999998,54.5945
Dhofar 1504,53793,L~5,208.2,2009.0,18.2238,54.2463
Dhofar 1505,53794,L~6,222.2,2009.0,18.15897,54.268919999999994
Dhofar 1506,53795,L~6,362.2,2009.0,18.1603,54.17717
Dhofar 1507,53796,L~6,2400.0,2009.0,18.68038,54.14722
Dhofar 1508,53797,L~5,1645.0,2009.0,18.6213,54.43642
Dhofar 1510,53799,L~6,118.7,2009.0,18.6345,54.271919999999994
Dhofar 1511,53800,L~5,17973.0,2009.0,18.639879999999998,54.248
